user,UFeature0,UFeature1,UFeature2,UFeature3,UFeature4,UFeature5,UFeature6,UFeature7,UFeature8,UFeature9,UFeature10,UFeature11,UFeature12,UFeature13,UFeature14,UFeature15
254.0,0.015853299,0.04689411,0.08354583,0.016060034,0.048785828,-0.017104842,0.0064969514,-0.0051139463,0.053595614,-0.0152276,0.07449784,-0.04139635,-0.06791143,0.054508105,-0.117100656,0.06189088
255.0,-0.055932973,0.16460118,0.17207906,0.06794022,0.027784614,0.019905085,-0.11500137,-0.03380103,-0.08528378,0.020326411,-0.0665787,0.026600678,-0.047527757,0.046933793,0.13047443,0.009915912
256.0,0.022822129,-0.16711207,-0.044456664,0.18657257,-0.0054454925,0.0017408133,-0.074514166,-0.0707186,-0.1629789,0.1455197,0.16920249,0.012965666,0.078312576,0.02883627,-0.024509674,0.17299934
257.0,-0.032336757,0.04728446,-0.113880076,0.13525268,0.095952086,0.011307467,0.0508188,0.15224093,0.124030024,-0.103441246,0.09843956,0.13746393,0.09930376,-0.043652736,0.07926563,-0.09470045
258.0,0.03602535,0.05741727,-0.039139044,-0.13917372,-0.039314173,0.105783895,0.12489738,-0.009585925,-0.0021885808,0.017592652,-0.012813097,-0.10460779,0.02730998,-0.10475067,-0.04861125,0.014016491
259.0,-0.057870824,0.057531018,-0.04981199,-0.03633764,0.07639029,0.11940638,0.08906195,-0.018990723,-0.0030039349,-0.06330768,0.025855018,-0.15348355,-0.030121325,0.031625085,0.14440666,0.01349369
260.0,-0.0062666764,-0.03278429,-0.009758411,-0.022481736,-0.0077989837,0.094891734,0.088541895,0.0537899,-0.09891074,-0.021604268,0.08047991,0.030137945,-0.14027396,-0.098535396,0.13571669,-0.019027391
261.0,0.024063367,-0.06281715,0.13860281,-0.0018612646,0.0035899535,0.02602556,0.031738773,0.0139991995,-0.09088556,-0.011619693,-0.0075485986,0.072083294,0.06507027,-0.0068715326,-0.08701198,-0.019224698
262.0,0.09215186,0.09289188,0.10409284,-0.10950356,-0.0022489093,0.12376267,-0.09563342,0.037093114,0.07099018,-0.01304822,0.082695596,-0.07239854,-0.0041832332,-0.0017926269,0.09553827,-0.11317246
263.0,-0.104623415,0.011247734,0.0840669,0.011265654,0.035601724,0.1122221,0.096103735,0.041651618,-0.11036913,-0.056272548,0.010377796,0.008349376,0.1792839,-0.06119525,0.017807532,0.10657322
264.0,0.089749366,0.020390842,0.17018764,0.026863387,0.04270008,-0.13109103,-0.070680864,0.025647936,-0.03041466,-0.06668007,-0.07107341,0.015721792,-0.06347235,-0.023996742,-0.030411402,-0.14728083
265.0,-0.062237818,-0.034380917,-0.114824735,-0.007294078,-0.011815885,-0.05218921,-0.025530916,0.03380427,-0.16465509,-0.13510534,0.10515641,-0.12838724,-0.023509672,-0.010236851,-0.098769836,-0.018334225
266.0,-0.13865021,0.09843017,-0.06920805,0.13385788,-0.07079369,-0.052790448,-0.045241155,-0.1850476,-0.04076181,-0.034673855,0.071112126,-0.109201945,0.0733616,-0.074960485,0.021415811,0.024156906
267.0,0.03658766,-0.13164808,-0.034230776,-0.03403672,0.070206665,-0.028914705,-0.008957694,-0.081876375,-0.05081016,0.016693698,-0.09500363,-0.050796587,0.057949368,0.028285537,-0.019885415,-0.10087896
268.0,-0.027056804,-0.031881392,0.17053992,0.07822422,0.17099921,-0.11760737,-0.12599488,0.050764933,0.087793015,0.07024752,0.1267963,-0.047067653,-0.12328073,-0.07794536,-0.01817776,0.040458176
269.0,0.013745966,0.06594022,0.08225711,-0.11972448,0.05618228,0.020576175,-0.043673802,0.123744674,0.06290294,0.05916738,0.07738112,0.14385596,0.20112431,-0.016529191,-0.1313744,-0.045679078
270.0,-0.0011791468,0.024660965,0.013497346,-0.027498445,-0.103567086,-0.008200058,0.073413566,-0.09782231,0.08767971,-0.023129625,-0.028436279,0.1537884,-0.16325034,-0.053886954,-0.030183611,0.13000026
271.0,0.03954167,0.06799063,-0.01992568,0.07482132,0.0888301,-0.040255148,0.100495,-0.15817586,0.07444503,-0.080864675,-0.018173024,-0.008099339,-0.20400013,0.03966239,-0.10452513,-0.11790535
272.0,0.04088581,-0.0038693026,0.03385812,-0.09631958,-0.03733295,-0.10603153,0.035963565,0.11683867,-0.017989803,0.008866763,0.08778863,0.036858235,-0.013988164,-0.027116504,-0.11704921,0.01627374
273.0,-0.08379733,-0.03497695,0.010408124,0.006497949,0.068890736,-0.083725296,-0.0035026802,-0.005159065,-0.06252915,0.076321214,-0.01942948,0.0895147,0.008653145,0.008335922,0.017023157,0.049460433
274.0,-0.116808146,-0.08787845,0.062322777,0.0017679158,0.039663065,0.042337384,0.030625476,0.039345004,0.026993522,-0.0027142589,0.049938656,0.046546865,-0.10252909,-0.07204236,-0.11077518,0.030984724
275.0,0.018785736,-0.009491646,-0.031805273,-0.108540475,0.10742665,-0.10971477,0.040683128,-0.10341788,-0.004705531,-0.011779796,-0.016875139,-0.14975905,0.030530123,-0.08634246,0.0022967022,0.04443817
276.0,-0.021673039,-0.086221375,-0.016612453,-0.13841648,0.0026704282,-0.04441274,0.03318404,-0.1376128,0.04762662,-0.01956421,-0.056220315,-0.008500077,-0.0046831053,-0.12477546,0.013777801,0.039238233
277.0,0.13969241,-0.033107903,-0.00795737,-0.07248062,-0.04167741,-0.025306262,0.15047856,-0.026009737,0.08087722,-0.09271808,0.02055465,0.04179654,-0.054659937,-0.008590858,-0.17649381,0.10198732
278.0,0.097874045,-0.1297332,-0.04680081,-0.14057182,-0.09911038,-0.14251204,0.033460114,0.16677149,-0.01456779,-0.064641505,-0.02709214,0.023219846,-0.121199235,0.10588513,0.033194162,-0.078864254
279.0,-0.013408053,0.12066482,0.038613204,-0.03346108,0.081081524,-0.041196484,0.08132294,0.12829497,0.041043375,-0.09545276,0.038623396,-0.056604695,0.027152944,0.022387704,-0.052586924,0.05149134
280.0,-0.15492432,-0.113588214,0.06948641,0.004561101,-0.05774385,-0.10322255,-0.10494996,-0.0671682,0.03931497,-0.14231208,0.02544489,0.108532436,-0.03134256,-0.05759654,-0.045286924,-0.15945928
281.0,0.018891767,0.06764862,-0.003051148,-0.023696996,-0.00848762,-0.012153063,-0.022307536,-0.06834395,-0.013153505,0.018040346,-0.025303833,0.16778682,0.12279859,-0.04740739,-0.059716072,0.053608797
282.0,-0.025821386,-0.08249603,-0.016635375,-0.10861141,0.016115721,-0.07103863,-0.11441174,0.092275836,0.08027385,0.034771428,0.119617745,0.1598246,0.11513549,-0.16874018,0.0031236596,0.02027988
283.0,-0.1447251,-0.012274559,-0.05613263,-0.05613806,0.08606013,-0.022646828,0.13434717,-0.014211869,0.036311254,-0.09885329,-0.12290876,0.058320627,-0.038096003,0.027949931,-0.030800825,-0.05411529
284.0,0.049855854,0.028867042,-0.00023745332,0.056113735,-0.06953716,-0.048682757,-0.08060304,0.01872562,0.031687953,-0.074769005,0.09015385,-0.13780926,0.19949357,0.004237408,-0.021363191,-0.05308247
285.0,-0.0018300955,0.11827333,-0.047539365,0.020513076,0.03732467,-0.05669357,0.0333004,0.024604753,0.1461336,-0.08564944,0.025593398,-0.012302428,-0.06883373,0.023852676,-0.006321557,0.005126659
286.0,0.080762,-0.017819673,-0.056237523,0.03559314,-0.039259102,0.03494001,-0.065524615,-0.080931164,-0.038768806,-0.009773251,-0.084150426,0.12024595,0.01963207,-0.16147165,-0.07494492,0.016650083
287.0,0.031683404,0.11506962,0.078903146,0.039227813,0.16333729,0.044191454,0.03190588,-0.01572493,0.06774534,-0.15379806,-0.025761941,0.12103454,0.074629895,-0.11401884,0.05909035,-0.029256748
288.0,-0.08199742,0.022172743,0.036744975,0.021603778,-0.066743664,0.102683455,-0.010802786,0.1421012,-0.082065955,-0.04033794,0.047298674,-0.10327069,0.1567588,-0.13520363,-0.062995955,-0.080724046
289.0,-0.1710376,0.13639264,0.048981316,0.046806034,-0.12254417,-0.097632974,0.111766756,0.05668425,-0.025410077,-0.10559964,0.029641002,-0.0390914,0.060477383,-0.082971014,0.021478863,-0.03705272
290.0,0.05450135,-0.01285496,0.018640166,-0.012793626,0.11380511,-0.03919075,-0.037037995,-0.08922276,-0.013620444,-0.08120123,-0.042459067,0.011644757,-0.019766724,0.0034302804,-0.02758448,-0.069337495
291.0,-0.12272215,-0.009366289,-0.11060911,-0.011385622,-0.09799563,0.069537036,-0.14776094,0.03367183,0.01723753,0.09585099,-0.13567337,0.066960074,0.07389988,0.009692351,0.085266575,0.04207159
292.0,0.06309084,-0.016094487,-0.026404908,0.05927613,-0.09812279,0.021047309,-0.080624826,0.06436695,0.030408176,-0.03991212,0.006620589,-0.059531204,-0.055824544,0.020377323,-0.009546917,0.08945914
293.0,0.10787935,0.096584775,-0.1612991,-0.07419625,-0.16578598,-0.06274741,0.039089583,-0.06882323,-0.10025672,0.123387635,-0.086204216,0.049166046,-0.0076278453,-0.14603783,0.013247092,0.13989007
294.0,0.06667691,0.037697468,-0.035821255,-0.010035918,-0.094391786,0.015621944,0.08450619,0.049010936,-0.10852478,0.15650402,-0.10656517,0.1520194,0.018356841,-0.058241773,-0.060260817,-0.043284312
295.0,-0.013460898,-0.019487161,-0.121320195,0.143888,0.06364882,-0.06743581,-0.0928051,0.060142588,0.13622646,-0.016415192,-0.024955183,0.003181108,0.087045275,-0.0831464,0.062579796,0.041531406
296.0,-0.032103464,0.08671404,-0.026770841,-0.08975185,-0.035186928,-0.16174114,0.03875072,-0.061124347,0.06646247,0.13766918,0.022230487,0.05084841,0.03149101,-0.033574287,0.061770644,0.13960882
297.0,0.019054981,-0.048451465,-0.009388778,0.014545781,-0.13933797,-0.068326056,0.055739336,-0.13551089,0.040128797,0.1539888,0.012569424,0.053117845,0.005081673,0.1780546,0.020241326,0.078121305
298.0,0.10578719,-0.12200224,0.064808264,0.040895198,0.1568958,0.041058037,0.07989244,0.013704246,0.013971142,0.067809716,0.072055504,-0.09269369,0.1304369,0.02299538,0.06410306,-0.048719715
299.0,-0.09514314,0.16472565,-0.0029790103,-0.0572064,-0.09802847,-0.14875017,0.01941077,0.042964432,-0.054197714,0.053569064,-0.068961844,-0.082624,0.11874165,-0.102967374,0.011507106,-0.01571515
300.0,-0.01817354,-0.08870272,0.018651731,0.077466175,-0.015412237,0.04576311,-0.15313467,-0.16899164,-0.06885786,0.009063515,-0.10314099,0.084267035,0.08060678,0.028842133,-0.07153413,0.050905548
